line,count,isBusytime,isWorkday,isIn,isOK,hour,min,label
2,22,0,1,1,0,14,26,4
2,32,0,1,1,0,14,27,4
2,43,0,1,1,0,14,28,4
2,26,0,1,1,0,14,29,4
2,24,0,1,1,0,14,30,4
2,26,0,1,1,0,14,31,4
2,21,0,1,1,0,14,32,4
2,25,0,1,1,0,14,33,4
2,21,0,1,1,0,14,34,4
2,26,0,1,1,0,14,35,4
2,43,0,1,1,0,14,36,4
2,32,0,1,1,0,14,37,4
2,25,0,1,1,0,14,38,4
2,21,0,1,1,0,14,39,4
2,41,0,1,1,0,14,40,4
2,24,0,1,1,0,14,41,4
2,28,0,1,1,0,14,42,4
2,28,0,1,1,0,14,43,4
2,24,0,1,1,0,14,44,4
2,32,0,1,1,0,14,45,4
2,18,0,1,1,0,14,46,4
2,23,0,1,1,0,14,47,4
2,27,0,1,1,0,14,48,4
2,24,0,1,1,0,14,49,4
2,28,0,1,1,0,14,50,4
2,22,0,1,1,0,14,51,4
2,20,0,1,1,0,14,52,4
2,35,0,1,1,0,14,53,4
2,25,0,1,1,0,14,54,4
2,31,0,1,1,0,14,55,4
2,30,0,1,1,0,14,56,4
2,37,0,1,1,0,14,57,4
2,37,0,1,1,0,14,58,4
2,37,0,1,1,0,14,59,4
2,18,0,1,1,0,15,0,4
2,31,0,1,1,0,15,1,4
2,39,0,1,1,0,15,2,4
2,26,0,1,1,0,15,3,4
2,31,0,1,1,0,15,4,4
2,38,0,1,1,0,15,5,4
2,35,0,1,1,0,15,6,4
2,37,0,1,1,0,15,7,4
2,42,0,1,1,0,15,8,4
2,25,0,1,1,0,15,9,4
2,33,0,1,1,0,15,10,4
2,39,0,1,1,0,15,11,4
2,36,0,1,1,0,15,12,4
2,35,0,1,1,0,15,13,4
2,51,0,1,1,0,15,14,4
2,32,0,1,1,0,15,15,4
2,27,0,1,1,0,15,16,4
2,33,0,1,1,0,15,17,4
2,25,0,1,1,0,15,18,4
2,37,0,1,1,0,15,19,4
2,24,0,1,1,0,15,20,4
2,32,0,1,1,0,15,21,4
2,33,0,1,1,0,15,22,4
2,27,0,1,1,0,15,23,4
2,23,0,1,1,0,15,24,4
2,28,0,1,1,0,15,25,4
2,22,0,1,1,0,15,26,4
2,26,0,1,1,0,15,27,4
2,32,0,1,1,0,15,28,4
2,25,0,1,1,0,15,29,4
2,28,0,1,1,0,15,30,4
2,17,0,1,1,0,15,31,4
2,33,0,1,1,0,15,32,4
2,24,0,1,1,0,15,33,4
2,21,0,1,1,0,15,34,4
2,29,0,1,1,0,15,35,4
2,41,0,1,1,0,15,36,4
2,26,0,1,1,0,15,37,4
2,26,0,1,1,0,15,38,4
2,32,0,1,1,0,15,39,4
2,28,0,1,1,0,15,40,4
2,22,0,1,1,0,15,41,4
2,16,0,1,1,0,15,42,4
2,34,0,1,1,0,15,43,4
2,25,0,1,1,0,15,44,4
2,32,0,1,1,0,15,45,4
2,32,0,1,1,0,15,46,4
2,29,0,1,1,0,15,47,4
2,30,0,1,1,0,15,48,4
2,43,0,1,1,0,15,49,4
2,34,0,1,1,0,15,50,4
2,25,0,1,1,0,15,51,4
2,38,0,1,1,0,15,52,4
2,25,0,1,1,0,15,53,4
2,31,0,1,1,0,15,54,4
2,31,0,1,1,0,15,55,4
2,32,0,1,1,0,15,56,4
2,39,0,1,1,0,15,57,4
2,33,0,1,1,0,15,58,4
2,24,0,1,1,0,15,59,4
2,34,0,1,1,0,16,0,4
2,31,0,1,1,0,16,1,4
2,34,0,1,1,0,16,2,4
2,23,0,1,1,0,16,3,4
2,23,0,1,1,0,16,4,4
2,31,0,1,1,0,16,5,4
2,35,0,1,1,0,16,6,4
2,38,0,1,1,0,16,7,4
2,37,0,1,1,0,16,8,4
2,38,0,1,1,0,16,9,4
2,36,0,1,1,0,16,10,4
2,23,0,1,1,0,16,11,4
2,23,0,1,1,0,16,12,4
2,32,0,1,1,0,16,13,4
2,39,0,1,1,0,16,14,4
2,33,0,1,1,0,16,15,4
2,62,0,1,1,0,16,16,4
2,44,0,1,1,0,16,17,4
2,45,0,1,1,0,16,18,4
2,30,0,1,1,0,16,19,4
2,36,0,1,1,0,16,20,4
2,40,0,1,1,0,16,21,4
2,33,0,1,1,0,16,22,4
2,29,0,1,1,0,16,23,4
2,49,0,1,1,0,16,24,4
2,35,0,1,1,0,16,25,4
2,42,0,1,1,0,16,26,4
2,40,0,1,1,0,16,27,4
2,43,0,1,1,0,16,28,4
2,23,0,1,1,0,16,29,4
2,39,1,1,1,0,16,30,4
2,32,1,1,1,0,16,31,4
2,24,1,1,1,0,16,32,4
2,26,1,1,1,0,16,33,4
2,33,1,1,1,0,16,34,4
2,38,1,1,1,0,16,35,4
2,28,1,1,1,0,16,36,4
2,25,1,1,1,0,16,37,4
2,28,1,1,1,0,16,38,4
2,31,1,1,1,0,16,39,4
2,39,1,1,1,0,16,40,4
2,41,1,1,1,0,16,41,4
2,41,1,1,1,0,16,42,4
2,37,1,1,1,0,16,43,4
2,41,1,1,1,0,16,44,4
2,36,1,1,1,0,16,45,4
2,33,1,1,1,0,16,46,4
2,48,1,1,1,0,16,47,4
2,44,1,1,1,0,16,48,4
2,36,1,1,1,0,16,49,4
2,34,1,1,1,0,16,50,4
2,38,1,1,1,0,16,51,4
2,42,1,1,1,0,16,52,4
2,37,1,1,1,0,16,53,4
2,43,1,1,1,0,16,54,4
2,27,1,1,1,0,16,55,4
2,38,1,1,1,0,16,56,4
2,24,1,1,1,0,16,57,4
2,31,1,1,1,0,16,58,4
2,38,1,1,1,0,16,59,4
2,43,1,1,1,0,17,0,4
2,33,1,1,1,0,17,1,4
2,48,1,1,1,0,17,2,4
2,46,1,1,1,0,17,3,4
2,53,1,1,1,0,17,4,4
2,55,1,1,1,0,17,5,4
2,61,1,1,1,0,17,6,4
2,54,1,1,1,0,17,7,4
2,61,1,1,1,0,17,8,4
2,67,1,1,1,0,17,9,4
2,50,1,1,1,0,17,10,4
2,74,1,1,1,0,17,11,4
2,53,1,1,1,0,17,12,4
2,76,1,1,1,0,17,13,4
2,55,1,1,1,0,17,14,4
2,66,1,1,1,0,17,15,4
2,41,1,1,1,0,17,16,4
2,51,1,1,1,0,17,17,4
2,80,1,1,1,0,17,18,4
2,63,1,1,1,0,17,19,4
2,54,1,1,1,0,17,20,4
2,44,1,1,1,0,17,21,4
2,60,1,1,1,0,17,22,4
2,75,1,1,1,0,17,23,4
2,45,1,1,1,0,17,24,4
2,73,1,1,1,0,17,25,4
2,47,1,1,1,0,17,26,4
2,47,1,1,1,0,17,27,4
2,56,1,1,1,0,17,28,4
2,42,1,1,1,0,17,29,4
2,62,1,1,1,0,17,30,4
2,53,1,1,1,0,17,31,4
2,48,1,1,1,0,17,32,4
2,41,1,1,1,0,17,33,4
2,53,1,1,1,0,17,34,4
2,64,1,1,1,0,17,35,4
2,48,1,1,1,0,17,36,4
2,82,1,1,1,0,17,37,4
2,72,1,1,1,0,17,38,4
2,38,1,1,1,0,17,39,4
2,90,1,1,1,0,17,40,4
2,69,1,1,1,0,17,41,4
2,65,1,1,1,0,17,42,4
2,90,1,1,1,0,17,43,4
2,78,1,1,1,0,17,44,4
2,83,1,1,1,0,17,45,4
2,77,1,1,1,0,17,46,4
2,80,1,1,1,0,17,47,4
2,84,1,1,1,0,17,48,4
2,99,1,1,1,0,17,49,4
2,47,1,1,1,0,17,50,4
2,60,1,1,1,0,17,51,4
2,75,1,1,1,0,17,52,4
2,62,1,1,1,0,17,53,4
2,74,1,1,1,0,17,54,4
2,66,1,1,1,0,17,55,4
2,55,1,1,1,0,17,56,4
2,58,1,1,1,0,17,57,4
2,52,1,1,1,0,17,58,4
2,70,1,1,1,0,17,59,4
2,55,1,1,1,0,18,0,4
2,68,1,1,1,0,18,1,4
2,58,1,1,1,0,18,2,4
2,50,1,1,1,0,18,3,4
2,56,1,1,1,0,18,4,4
2,60,1,1,1,0,18,5,4
2,73,1,1,1,0,18,6,4
2,78,1,1,1,0,18,7,4
2,79,1,1,1,0,18,8,4
2,89,1,1,1,0,18,9,4
2,104,1,1,1,0,18,10,4
2,87,1,1,1,0,18,11,4
2,92,1,1,1,0,18,12,4
2,79,1,1,1,0,18,13,4
2,88,1,1,1,0,18,14,4
2,116,1,1,1,0,18,15,4
2,115,1,1,1,0,18,16,4
2,85,1,1,1,0,18,17,4
2,96,1,1,1,0,18,18,4
2,99,1,1,1,0,18,19,4
2,55,1,1,1,0,18,20,4
2,96,1,1,1,0,18,21,4
2,74,1,1,1,0,18,22,4
2,60,1,1,1,0,18,23,4
2,91,1,1,1,0,18,24,4
2,87,1,1,1,0,18,25,4
2,78,1,1,1,0,18,26,4
2,85,1,1,1,0,18,27,4
2,84,1,1,1,0,18,28,4
2,78,1,1,1,0,18,29,4
2,66,1,1,1,0,18,30,4
2,76,0,1,1,0,18,31,4
2,60,0,1,1,0,18,32,4
2,68,0,1,1,0,18,33,4
2,80,0,1,1,0,18,34,4
2,61,0,1,1,0,18,35,4
2,61,0,1,1,0,18,36,4
2,53,0,1,1,0,18,37,4
2,68,0,1,1,0,18,38,4
2,56,0,1,1,0,18,39,4
2,65,0,1,1,0,18,40,4
2,63,0,1,1,0,18,41,4
2,50,0,1,1,0,18,42,4
2,66,0,1,1,0,18,43,4
2,59,0,1,1,0,18,44,4
2,47,0,1,1,0,18,45,4
2,60,0,1,1,0,18,46,4
2,56,0,1,1,0,18,47,4
2,49,0,1,1,0,18,48,4
2,56,0,1,1,0,18,49,4
2,52,0,1,1,0,18,50,4
2,72,0,1,1,0,18,51,4
2,52,0,1,1,0,18,52,4
2,40,0,1,1,0,18,53,4
2,45,0,1,1,0,18,54,4
2,49,0,1,1,0,18,55,4
2,43,0,1,1,0,18,56,4
2,62,0,1,1,0,18,57,4
2,56,0,1,1,0,18,58,4
2,57,0,1,1,0,18,59,4
2,44,0,1,1,0,19,0,4
2,47,0,1,1,0,19,1,4
2,48,0,1,1,0,19,2,4
2,53,0,1,1,0,19,3,4
2,45,0,1,1,0,19,4,4
2,60,0,1,1,0,19,5,4
2,52,0,1,1,0,19,6,4
2,39,0,1,1,0,19,7,4
2,41,0,1,1,0,19,8,4
2,55,0,1,1,0,19,9,4
2,41,0,1,1,0,19,10,4
2,54,0,1,1,0,19,11,4
2,49,0,1,1,0,19,12,4
2,49,0,1,1,0,19,13,4
2,28,0,1,1,0,19,14,4
2,50,0,1,1,0,19,15,4
2,50,0,1,1,0,19,16,4
2,38,0,1,1,0,19,17,4
2,40,0,1,1,0,19,18,4
2,42,0,1,1,0,19,19,4
2,46,0,1,1,0,19,20,4
2,27,0,1,1,0,19,21,4
2,33,0,1,1,0,19,22,4
2,35,0,1,1,0,19,23,4
2,41,0,1,1,0,19,24,4
2,44,0,1,1,0,19,25,4
2,41,0,1,1,0,19,26,4
2,27,0,1,1,0,19,27,4
2,42,0,1,1,0,19,28,4
2,45,0,1,1,0,19,29,4
2,33,0,1,1,0,19,30,4
2,45,0,1,1,0,19,31,4
2,41,0,1,1,0,19,32,4
2,35,0,1,1,0,19,33,4
2,41,0,1,1,0,19,34,4
2,40,0,1,1,0,19,35,4
2,25,0,1,1,0,19,36,4
2,50,0,1,1,0,19,37,4
2,33,0,1,1,0,19,38,4
2,38,0,1,1,0,19,39,4
2,39,0,1,1,0,19,40,4
2,44,0,1,1,0,19,41,4
2,40,0,1,1,0,19,42,4
2,22,0,1,1,0,19,43,4
2,46,0,1,1,0,19,44,4
2,34,0,1,1,0,19,45,4
2,36,0,1,1,0,19,46,4
2,32,0,1,1,0,19,47,4
2,44,0,1,1,0,19,48,4
2,58,0,1,1,0,19,49,4
2,36,0,1,1,0,19,50,4
2,32,0,1,1,0,19,51,4
2,41,0,1,1,0,19,52,4
2,29,0,1,1,0,19,53,4
2,50,0,1,1,0,19,54,4
2,42,0,1,1,0,19,55,4
2,26,0,1,1,0,19,56,4
2,22,0,1,1,0,19,57,4
2,45,0,1,1,0,19,58,4
2,49,0,1,1,0,19,59,4
2,43,0,1,1,0,20,0,4
2,39,0,1,1,0,20,1,4
2,40,0,1,1,0,20,2,4
2,33,0,1,1,0,20,3,4
2,47,0,1,1,0,20,4,4
2,40,0,1,1,0,20,5,4
2,37,0,1,1,0,20,6,4
2,40,0,1,1,0,20,7,4
2,55,0,1,1,0,20,8,4
2,42,0,1,1,0,20,9,4
2,32,0,1,1,0,20,10,4
2,36,0,1,1,0,20,11,4
2,52,0,1,1,0,20,12,4
2,45,0,1,1,0,20,13,4
2,47,0,1,1,0,20,14,4
2,40,0,1,1,0,20,15,4
2,48,0,1,1,0,20,16,4
2,50,0,1,1,0,20,17,4
2,53,0,1,1,0,20,18,4
2,35,0,1,1,0,20,19,4
2,42,0,1,1,0,20,20,4
2,45,0,1,1,0,20,21,4
2,35,0,1,1,0,20,22,4
2,29,0,1,1,0,20,23,4
2,51,0,1,1,0,20,24,4
2,28,0,1,1,0,20,25,4
2,49,0,1,1,0,20,26,4
2,30,0,1,1,0,20,27,4
2,43,0,1,1,0,20,28,4
2,49,0,1,1,0,20,29,4
2,46,0,1,1,0,20,30,4
2,54,0,1,1,0,20,31,4
2,32,0,1,1,0,20,32,4
2,40,0,1,1,0,20,33,4
2,45,0,1,1,0,20,34,4
2,35,0,1,1,0,20,35,4
2,43,0,1,1,0,20,36,4
2,37,0,1,1,0,20,37,4
2,54,0,1,1,0,20,38,4
2,48,0,1,1,0,20,39,4
2,73,0,1,1,0,20,40,4
2,37,0,1,1,0,20,41,4
2,47,0,1,1,0,20,42,4
2,46,0,1,1,0,20,43,4
2,38,0,1,1,0,20,44,4
2,35,0,1,1,0,20,45,4
2,41,0,1,1,0,20,46,4
2,26,0,1,1,0,20,47,4
2,50,0,1,1,0,20,48,4
2,47,0,1,1,0,20,49,4
2,30,0,1,1,0,20,50,4
2,38,0,1,1,0,20,51,4
2,28,0,1,1,0,20,52,4
2,58,0,1,1,0,20,53,4
2,44,0,1,1,0,20,54,4
2,57,0,1,1,0,20,55,4
2,37,0,1,1,0,20,56,4
2,47,0,1,1,0,20,57,4
2,48,0,1,1,0,20,58,4
2,49,0,1,1,0,20,59,4
2,41,0,1,1,0,21,0,4
2,52,0,1,1,0,21,1,4
2,55,0,1,1,0,21,2,4
2,53,0,1,1,0,21,3,4
2,35,0,1,1,0,21,4,4
2,41,0,1,1,0,21,5,4
2,65,0,1,1,0,21,6,4
2,50,0,1,1,0,21,7,4
2,57,0,1,1,0,21,8,4
2,54,0,1,1,0,21,9,4
2,35,0,1,1,0,21,10,4
2,64,0,1,1,0,21,11,4
2,60,0,1,1,0,21,12,4
2,52,0,1,1,0,21,13,4
2,57,0,1,1,0,21,14,4
2,42,0,1,1,0,21,15,4
2,40,0,1,1,0,21,16,4
2,38,0,1,1,0,21,17,4
2,72,0,1,1,0,21,18,4
2,39,0,1,1,0,21,19,4
2,43,0,1,1,0,21,20,4
2,37,0,1,1,0,21,21,4
2,39,0,1,1,0,21,22,4
2,43,0,1,1,0,21,23,4
2,50,0,1,1,0,21,24,4
2,23,0,1,1,0,21,25,4
2,45,0,1,1,0,21,26,4
2,49,0,1,1,0,21,27,4
2,44,0,1,1,0,21,28,4
2,35,0,1,1,0,21,29,4
2,40,0,1,1,0,21,30,4
2,44,0,1,1,0,21,31,4
2,38,0,1,1,0,21,32,4
2,43,0,1,1,0,21,33,4
2,45,0,1,1,0,21,34,4
2,41,0,1,1,0,21,35,4
2,47,0,1,1,0,21,36,4
2,42,0,1,1,0,21,37,4
2,55,0,1,1,0,21,38,4
2,39,0,1,1,0,21,39,4
2,73,0,1,1,0,21,40,4
2,54,0,1,1,0,21,41,4
2,50,0,1,1,0,21,42,4
2,42,0,1,1,0,21,43,4
2,46,0,1,1,0,21,44,4
2,39,0,1,1,0,21,45,4
2,37,0,1,1,0,21,46,4
2,34,0,1,1,0,21,47,4
2,37,0,1,1,0,21,48,4
2,46,0,1,1,0,21,49,4
2,40,0,1,1,0,21,50,4
2,48,0,1,1,0,21,51,4
2,36,0,1,1,0,21,52,4
2,36,0,1,1,0,21,53,4
2,27,0,1,1,0,21,54,4
2,28,0,1,1,0,21,55,4
2,31,0,1,1,0,21,56,4
2,38,0,1,1,0,21,57,4
2,20,0,1,1,0,21,58,4
2,27,0,1,1,0,21,59,4
2,35,0,1,1,0,22,0,4
2,35,0,1,1,0,22,1,4
2,40,0,1,1,0,22,2,4
2,29,0,1,1,0,22,3,4
2,40,0,1,1,0,22,4,4
2,33,0,1,1,0,22,5,4
2,48,0,1,1,0,22,6,4
2,55,0,1,1,0,22,7,4
2,43,0,1,1,0,22,8,4
2,41,0,1,1,0,22,9,4
2,32,0,1,1,0,22,10,4
2,28,0,1,1,0,22,11,4
2,23,0,1,1,0,22,12,4
2,17,0,1,1,0,22,13,4
2,25,0,1,1,0,22,14,4
2,16,0,1,1,0,22,15,4
2,18,0,1,1,0,22,16,4
2,29,0,1,1,0,22,17,4
2,22,0,1,1,0,22,18,4
2,18,0,1,1,0,22,19,4
2,18,0,1,1,0,22,20,4
2,19,0,1,1,0,22,21,4
2,18,0,1,1,0,22,22,4
2,14,0,1,1,0,22,23,4
2,16,0,1,1,0,22,24,4
2,12,0,1,1,0,22,25,4
2,13,0,1,1,0,22,26,4
2,10,0,1,1,0,22,27,4
2,10,0,1,1,0,22,28,4
2,14,0,1,1,0,22,29,4
2,5,0,1,1,0,22,30,4
2,9,0,1,1,0,22,31,4
2,7,0,1,1,0,22,32,4
2,10,0,1,1,0,22,33,4
2,5,0,1,1,0,22,34,4
2,11,0,1,1,0,22,35,4
2,6,0,1,1,0,22,36,4
2,2,0,1,1,0,22,37,4
2,11,0,1,1,0,22,38,4
2,5,0,1,1,0,22,39,4
2,7,0,1,1,0,22,40,4
2,5,0,1,1,0,22,41,4
2,3,0,1,1,0,22,42,4
2,5,0,1,1,0,22,43,4
2,8,0,1,1,0,22,44,4
2,3,0,1,1,0,22,45,4
2,11,0,1,1,0,22,46,4
2,3,0,1,1,0,22,47,4
2,4,0,1,1,0,22,48,4
2,7,0,1,1,0,22,49,4
2,6,0,1,1,0,22,50,4
2,2,0,1,1,0,22,51,4
2,4,0,1,1,0,22,52,4
2,2,0,1,1,0,22,53,4
2,3,0,1,1,0,22,54,4
2,5,0,1,1,0,22,55,4
2,5,0,1,1,0,22,56,4
2,3,0,1,1,0,22,57,4
2,2,0,1,1,0,22,58,4
2,4,0,1,1,0,22,59,4
2,1,0,1,1,0,23,0,4
2,5,0,1,1,0,23,1,4
2,1,0,1,1,0,23,2,4
2,3,0,1,1,0,23,3,4
2,4,0,1,1,0,23,4,4
2,1,0,1,1,0,23,5,4
2,2,0,1,1,0,23,6,4
2,4,0,1,1,0,23,7,4
2,1,0,1,1,0,23,8,4
2,3,0,1,1,0,23,9,4
2,1,0,1,1,0,23,13,4
2,1,0,1,1,0,23,14,4
2,2,0,1,1,0,23,15,4
2,1,0,1,1,0,23,18,4
2,4,0,1,1,0,23,20,4
2,1,0,1,1,0,23,21,4
2,2,0,1,1,0,23,23,4
2,1,0,1,1,0,23,24,4
2,1,0,1,1,0,5,10,4
2,1,0,1,1,0,5,13,4
2,1,0,1,1,0,5,15,4
2,1,0,1,1,0,5,17,4
2,1,0,1,1,0,5,18,4
2,1,0,1,1,0,5,19,4
2,2,0,1,1,0,5,20,4
2,1,0,1,1,0,5,22,4
2,2,0,1,1,0,5,25,4
2,1,0,1,1,0,5,26,4
2,2,0,1,1,0,5,28,4
2,2,0,1,1,0,5,30,4
2,3,0,1,1,0,5,31,4
2,2,0,1,1,0,5,32,4
2,2,0,1,1,0,5,34,4
2,1,0,1,1,0,5,35,4
2,1,0,1,1,0,5,37,4
2,2,0,1,1,0,5,38,4
2,1,0,1,1,0,5,39,4
2,3,0,1,1,0,5,40,4
2,1,0,1,1,0,5,41,4
2,5,0,1,1,0,5,42,4
2,2,0,1,1,0,5,43,4
2,1,0,1,1,0,5,44,4
2,2,0,1,1,0,5,45,4
2,1,0,1,1,0,5,46,4
2,1,0,1,1,0,5,47,4
2,1,0,1,1,0,5,49,4
2,1,0,1,1,0,5,50,4
2,3,0,1,1,0,5,52,4
2,4,0,1,1,0,5,53,4
2,1,0,1,1,0,5,54,4
2,1,0,1,1,0,5,55,4
2,1,0,1,1,0,5,56,4
2,4,0,1,1,0,5,57,4
2,3,0,1,1,0,5,58,4
2,4,0,1,1,0,5,59,4
2,1,0,1,1,0,6,0,4
2,3,0,1,1,0,6,1,4
2,3,0,1,1,0,6,2,4
2,2,0,1,1,0,6,3,4
2,1,0,1,1,0,6,4,4
2,1,0,1,1,0,6,6,4
2,1,0,1,1,0,6,7,4
2,3,0,1,1,0,6,8,4
2,4,0,1,1,0,6,9,4
2,5,0,1,1,0,6,10,4
2,4,0,1,1,0,6,11,4
2,5,0,1,1,0,6,12,4
2,4,0,1,1,0,6,13,4
2,5,0,1,1,0,6,14,4
2,4,0,1,1,0,6,16,4
2,6,0,1,1,0,6,17,4
2,2,0,1,1,0,6,18,4
2,7,0,1,1,0,6,19,4
2,3,0,1,1,0,6,20,4
2,6,0,1,1,0,6,21,4
2,3,0,1,1,0,6,22,4
2,2,0,1,1,0,6,23,4
2,8,0,1,1,0,6,24,4
2,2,0,1,1,0,6,25,4
2,5,0,1,1,0,6,26,4
2,6,0,1,1,0,6,27,4
2,1,0,1,1,0,6,28,4
2,7,0,1,1,0,6,29,4
2,2,0,1,1,0,6,30,4
2,2,0,1,1,0,6,31,4
2,6,0,1,1,0,6,32,4
2,2,0,1,1,0,6,33,4
2,5,0,1,1,0,6,34,4
2,7,0,1,1,0,6,35,4
2,3,0,1,1,0,6,36,4
2,9,0,1,1,0,6,37,4
2,7,0,1,1,0,6,38,4
2,9,0,1,1,0,6,39,4
2,6,0,1,1,0,6,40,4
2,4,0,1,1,0,6,41,4
2,5,0,1,1,0,6,42,4
2,5,0,1,1,0,6,43,4
2,5,0,1,1,0,6,44,4
2,7,0,1,1,0,6,45,4
2,4,0,1,1,0,6,46,4
2,4,0,1,1,0,6,47,4
2,6,0,1,1,0,6,48,4
2,10,0,1,1,0,6,49,4
2,10,0,1,1,0,6,50,4
2,13,0,1,1,0,6,51,4
2,10,0,1,1,0,6,52,4
2,10,0,1,1,0,6,53,4
2,8,0,1,1,0,6,54,4
2,4,0,1,1,0,6,55,4
2,1,0,1,1,0,6,56,4
2,4,0,1,1,0,6,57,4
2,4,0,1,1,0,6,58,4
2,9,0,1,1,0,6,59,4
2,6,0,1,1,0,7,0,4
2,9,0,1,1,0,7,1,4
2,5,0,1,1,0,7,2,4
2,7,0,1,1,0,7,3,4
2,6,0,1,1,0,7,4,4
2,14,0,1,1,0,7,5,4
2,11,0,1,1,0,7,6,4
2,10,0,1,1,0,7,7,4
2,7,0,1,1,0,7,8,4
2,7,0,1,1,0,7,9,4
2,4,0,1,1,0,7,10,4
2,6,0,1,1,0,7,11,4
2,8,0,1,1,0,7,12,4
2,17,0,1,1,0,7,13,4
2,10,0,1,1,0,7,14,4
2,14,0,1,1,0,7,15,4
2,3,0,1,1,0,7,16,4
2,5,0,1,1,0,7,17,4
2,19,0,1,1,0,7,18,4
2,8,0,1,1,0,7,19,4
2,12,0,1,1,0,7,20,4
2,11,0,1,1,0,7,21,4
2,15,0,1,1,0,7,22,4
2,17,0,1,1,0,7,23,4
2,4,0,1,1,0,7,24,4
2,9,0,1,1,0,7,25,4
2,10,0,1,1,0,7,26,4
2,10,0,1,1,0,7,27,4
2,8,0,1,1,0,7,28,4
2,17,0,1,1,0,7,29,4
2,8,1,1,1,0,7,30,4
2,14,1,1,1,0,7,31,4
2,17,1,1,1,0,7,32,4
2,17,1,1,1,0,7,33,4
2,16,1,1,1,0,7,34,4
2,8,1,1,1,0,7,35,4
2,7,1,1,1,0,7,36,4
2,10,1,1,1,0,7,37,4
2,13,1,1,1,0,7,38,4
2,13,1,1,1,0,7,39,4
2,8,1,1,1,0,7,40,4
2,9,1,1,1,0,7,41,4
2,12,1,1,1,0,7,42,4
2,7,1,1,1,0,7,43,4
2,21,1,1,1,0,7,44,4
2,15,1,1,1,0,7,45,4
2,23,1,1,1,0,7,46,4
2,12,1,1,1,0,7,47,4
2,16,1,1,1,0,7,48,4
2,15,1,1,1,0,7,49,4
2,21,1,1,1,0,7,50,4
2,18,1,1,1,0,7,51,4
2,25,1,1,1,0,7,52,4
2,22,1,1,1,0,7,53,4
2,10,1,1,1,0,7,54,4
2,24,1,1,1,0,7,55,4
2,24,1,1,1,0,7,56,4
2,16,1,1,1,0,7,57,4
2,22,1,1,1,0,7,58,4
2,25,1,1,1,0,7,59,4
2,14,1,1,1,0,8,0,4
2,16,1,1,1,0,8,1,4
2,22,1,1,1,0,8,2,4
2,6,1,1,1,0,8,3,4
2,17,1,1,1,0,8,4,4
2,15,1,1,1,0,8,5,4
2,27,1,1,1,0,8,6,4
2,29,1,1,1,0,8,7,4
2,25,1,1,1,0,8,8,4
2,18,1,1,1,0,8,9,4
2,21,1,1,1,0,8,10,4
2,21,1,1,1,0,8,11,4
2,21,1,1,1,0,8,12,4
2,16,1,1,1,0,8,13,4
2,19,1,1,1,0,8,14,4
2,33,1,1,1,0,8,15,4
2,22,1,1,1,0,8,16,4
2,30,1,1,1,0,8,17,4
2,20,1,1,1,0,8,18,4
2,22,1,1,1,0,8,19,4
2,23,1,1,1,0,8,20,4
2,13,1,1,1,0,8,21,4
2,23,1,1,1,0,8,22,4
2,15,1,1,1,0,8,23,4
2,27,1,1,1,0,8,24,4
2,27,1,1,1,0,8,25,4
2,28,1,1,1,0,8,26,4
2,28,1,1,1,0,8,27,4
2,18,1,1,1,0,8,28,4
2,26,1,1,1,0,8,29,4
2,27,1,1,1,0,8,30,4
2,10,1,1,1,0,8,31,4
2,32,1,1,1,0,8,32,4
2,22,1,1,1,0,8,33,4
2,29,1,1,1,0,8,34,4
2,20,1,1,1,0,8,35,4
2,18,1,1,1,0,8,36,4
2,18,1,1,1,0,8,37,4
2,22,1,1,1,0,8,38,4
2,28,1,1,1,0,8,39,4
2,27,1,1,1,0,8,40,4
2,35,1,1,1,0,8,41,4
2,16,1,1,1,0,8,42,4
2,22,1,1,1,0,8,43,4
2,16,1,1,1,0,8,44,4
2,21,1,1,1,0,8,45,4
2,30,1,1,1,0,8,46,4
2,14,1,1,1,0,8,47,4
2,13,1,1,1,0,8,48,4
2,22,1,1,1,0,8,49,4
2,14,1,1,1,0,8,50,4
2,23,1,1,1,0,8,51,4
2,17,1,1,1,0,8,52,4
2,15,1,1,1,0,8,53,4
2,19,1,1,1,0,8,54,4
2,12,1,1,1,0,8,55,4
2,19,1,1,1,0,8,56,4
2,24,1,1,1,0,8,57,4
2,19,1,1,1,0,8,58,4
2,18,1,1,1,0,8,59,4
2,11,1,1,1,0,9,0,4
2,17,1,1,1,0,9,1,4
2,20,1,1,1,0,9,2,4
2,20,1,1,1,0,9,3,4
2,20,1,1,1,0,9,4,4
2,12,1,1,1,0,9,5,4
2,19,1,1,1,0,9,6,4
2,18,1,1,1,0,9,7,4
2,15,1,1,1,0,9,8,4
2,18,1,1,1,0,9,9,4
2,17,1,1,1,0,9,10,4
2,33,1,1,1,0,9,11,4
2,17,1,1,1,0,9,12,4
2,21,1,1,1,0,9,13,4
2,12,1,1,1,0,9,14,4
2,24,1,1,1,0,9,15,4
2,18,1,1,1,0,9,16,4
2,31,1,1,1,0,9,17,4
2,23,1,1,1,0,9,18,4
2,18,1,1,1,0,9,19,4
2,11,1,1,1,0,9,20,4
2,14,1,1,1,0,9,21,4
2,14,1,1,1,0,9,22,4
2,13,1,1,1,0,9,23,4
2,13,1,1,1,0,9,24,4
2,25,1,1,1,0,9,25,4
2,20,1,1,1,0,9,26,4
2,17,1,1,1,0,9,27,4
2,10,1,1,1,0,9,28,4
